customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
3308,Daffi,Idale,Female,5,1979-05-20,Cost Accountant,Financial Services,Mass Customer,N,Yes,14,44
3310,Bethany,Jarrell,Female,83,1961-10-29,VP Marketing,Property,Affluent Customer,N,Yes,12,62
3311,Clary,Bennitt,Female,57,1979-12-21,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8,44
3315,Ninnette,Pandey,Female,77,1994-09-08,Account Executive,Property,Mass Customer,N,Yes,5,29
3317,Ric,Kondrachenko,Male,35,1970-07-08,Actuary,Financial Services,Mass Customer,N,Yes,11,53
3320,Anabella,Mealham,Female,16,1994-06-02,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6,29
3323,Cortie,Hamshar,Male,99,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8,51
3326,Wes,Crotch,Male,83,1975-04-13,Nurse,Manufacturing,High Net Worth,N,Yes,22,49
3327,Roma,Le Gallo,Male,84,1973-02-02,Teacher,Manufacturing,Mass Customer,N,No,15,51
3328,Arabella,Delgaty,Female,58,1961-08-06,Food Chemist,Health,Mass Customer,N,No,6,62
3331,Claire,Trahar,Female,18,1971-09-20,Technical Writer,Financial Services,Mass Customer,N,No,8,52
3332,Cissy,Jeffress,Female,43,1998-09-24,Account Representative III,Health,Mass Customer,N,No,3,25
3333,Celinda,Asher,Female,30,1979-05-08,Software Test Engineer II,Property,Mass Customer,N,Yes,17,44
3334,Koralle,Winckles,Female,63,1965-05-22,VP Product Management,Health,Mass Customer,N,Yes,12,58
3335,Damian,Dutt,Male,47,1979-12-15,Editor,Health,Mass Customer,N,No,16,44
3336,Konstantine,Terne,Male,47,1979-01-10,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8,45
3339,Andrea,Rand,Male,76,1986-05-08,Programmer Analyst III,Health,Mass Customer,N,No,21,37
3341,Vitia,Crum,Female,19,1980-08-05,Help Desk Technician,Retail,Affluent Customer,N,Yes,6,43
3346,Nadya,Callaghan,Female,61,1991-09-11,Software Consultant,Financial Services,High Net Worth,N,No,3,32
3348,Amanda,Hazeltine,Female,93,1956-11-08,Pharmacist,Health,High Net Worth,N,Yes,6,67
3349,Byram,Lamberts,Male,11,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,9,43
3350,Tam,Prestner,Male,53,1975-05-29,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6,48
3352,Fredek,Lobley,Male,14,1994-12-28,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1,29
3355,Cherin,Thireau,Female,50,1990-02-19,Staff Accountant I,Manufacturing,Mass Customer,N,No,3,34
3356,Dill,Bampford,Male,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6,65
3357,Georgie,Henze,Male,25,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,No,4,25
3358,Fairlie,McGavin,Male,30,1973-09-17,Engineer I,Manufacturing,Affluent Customer,N,Yes,11,50
3360,Joelie,Sherlaw,Female,77,1963-03-23,Quality Engineer,Health,Affluent Customer,N,No,5,61
3361,Riva,Yushin,Female,68,1968-01-20,General Manager,Property,Mass Customer,N,Yes,9,56
3362,Piotr,Saladin,Male,60,1971-06-24,VP Accounting,Financial Services,Affluent Customer,N,No,13,52
3363,Orson,Tythacott,Male,25,2000-03-08,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3,24
3366,Rickey,Gregolotti,Male,98,1975-02-26,Technical Writer,Manufacturing,Mass Customer,N,Yes,14,49
3367,Melisse,Massei,Female,75,2000-12-05,Librarian,Entertainment,Mass Customer,N,Yes,1,23
3368,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16,56
3371,Josey,Alves,Female,56,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,No,17,46
3373,Inna,Atack,Female,19,1991-01-25,Research Associate,Health,Mass Customer,N,No,5,33
3374,Joann,Corrigan,Female,77,1959-11-17,Sales Associate,Manufacturing,Mass Customer,N,Yes,12,64
3375,Thorsten,Gregon,Male,37,1993-03-21,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6,31
3379,Elysee,Spurr,Female,51,1999-04-30,Food Chemist,Health,Mass Customer,N,Yes,2,24
3380,Abe,Ealam,Male,41,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14,69
3383,Dane,Swansbury,Male,47,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10,42
3386,Cliff,Nolin,Male,24,1999-07-28,Structural Engineer,IT,High Net Worth,N,Yes,2,24
3387,Shel,Duke,Female,19,1976-07-05,General Manager,Manufacturing,Affluent Customer,N,Yes,15,47
3388,Urbanus,Pichan,Male,81,1986-10-25,VP Marketing,Retail,Mass Customer,N,No,7,37
3392,Brock,Ride,Male,41,1976-12-12,Tax Accountant,Financial Services,Mass Customer,N,No,10,47
3393,Henrietta,Olexa,Female,23,1954-02-21,Technical Writer,Retail,Mass Customer,N,Yes,7,70
3394,Barde,Spoward,Male,39,1974-06-26,Environmental Specialist,Health,Mass Customer,N,No,22,49
3396,Arin,Nappin,Male,18,1960-06-28,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9,63
3399,Hillyer,Biddulph,Male,95,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,No,2,27
3400,Brenna,Childes,Female,46,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,18,36
3402,Krystyna,Scadden,Female,73,1985-05-04,Statistician II,Retail,Mass Customer,N,No,10,38
3403,Jessalyn,Zoellner,Female,27,1994-05-14,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2,29
3404,Thomasine,McCloch,Female,2,1973-08-01,GIS Technical Architect,Property,Affluent Customer,N,No,22,50
3406,Lucy,Lackmann,Female,35,1979-04-28,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10,44
3407,Marven,Ditts,Male,53,1961-10-08,Cost Accountant,Financial Services,High Net Worth,N,Yes,19,62
3408,Becka,Bysaker,Female,10,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,No,18,51
3409,Abbey,Nellen,Female,75,1977-04-29,Desktop Support Technician,Argiculture,Mass Customer,N,No,16,46
3413,Zulema,Cristofolo,Female,93,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,No,3,26
3415,Alberik,Kelsey,Male,43,1963-01-17,Quality Engineer,Property,High Net Worth,N,Yes,11,61
3417,Deedee,Coxall,Female,91,1973-02-18,Social Worker,Health,Mass Customer,N,No,7,51
3418,Felipa,Paddingdon,Female,18,1959-12-31,Systems Administrator IV,Health,High Net Worth,N,No,19,64
3420,Norby,Elion,Male,96,1980-09-10,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,43
3421,Ronalda,McGeechan,Female,60,1962-12-17,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18,61
3422,Lucine,Virgin,Female,38,1978-05-06,Professor,Manufacturing,Mass Customer,N,No,5,45
3423,Griselda,Bezants,Female,57,1999-12-27,Registered Nurse,Health,Affluent Customer,N,No,1,24
3424,Vale,Whittuck,Female,39,1977-02-28,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11,47
3425,Alister,De la Yglesia,Male,32,1986-04-05,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12,38
3426,Ron,Dilon,Male,40,1959-04-18,Assistant Media Planner,Entertainment,Mass Customer,N,No,17,64
3427,Mace,Edington,Male,67,1981-05-19,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17,42
3428,Leonora,Iglesia,Female,77,1974-08-07,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16,49
3430,Augustus,Pickin,Male,77,1964-02-29,Research Nurse,Health,Affluent Customer,N,Yes,9,60
3431,York,Calbreath,Male,97,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,No,5,27
3432,Max,Cloney,Female,99,1988-11-27,Junior Executive,Argiculture,Mass Customer,N,Yes,2,35
3433,Karissa,Cabral,Female,10,1998-04-28,Computer Systems Analyst II,Property,Mass Customer,N,No,2,25
3434,Stesha,Miners,Female,20,1973-12-05,Account Coordinator,Health,Mass Customer,N,No,16,50
3437,Penny,Wellington,Male,79,1963-10-20,VP Marketing,Retail,High Net Worth,N,No,12,60
3438,Gaylor,Carbry,Male,11,1996-02-16,Project Manager,Manufacturing,Mass Customer,N,No,2,28
3440,Retha,Kahane,Female,18,1958-05-15,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5,65
3441,Janelle,Ebbage,Female,44,1988-10-16,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20,35
3442,Adrianne,Petrecz,Female,17,1962-05-22,Research Associate,Retail,Mass Customer,N,Yes,14,61
3444,Kara-lynn,Bims,Female,75,1977-12-25,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7,46
3448,Roderich,Mixer,Male,26,1977-02-16,Software Consultant,Financial Services,High Net Worth,N,No,9,47
3449,Ilyssa,Hannabuss,Female,52,1974-09-26,VP Quality Control,Argiculture,High Net Worth,N,Yes,3,49
3450,Brooke,Durman,Female,85,1993-09-16,Safety Technician III,Retail,Mass Customer,N,No,6,30
3452,Maura,Estevez,Female,22,1964-09-04,Marketing Manager,Retail,Mass Customer,N,No,13,59
3453,Jammie,McEvon,Female,57,1989-03-12,Product Engineer,Retail,Affluent Customer,N,No,14,35
3458,Alejandro,Shakelade,Male,35,1977-12-01,Web Developer III,Manufacturing,High Net Worth,N,Yes,19,46
3460,Reinhold,Barthrup,Male,22,1999-10-10,Actuary,Financial Services,Mass Customer,N,No,2,24
3461,Nigel,Izard,Male,28,1962-11-30,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17,61
3462,Jehanna,Sparhawk,Female,96,1957-03-03,Registered Nurse,Health,High Net Worth,N,No,17,67
3463,Fletch,Durrett,Male,7,1984-06-15,Compensation Analyst,Financial Services,Affluent Customer,N,No,2,39
3464,Etheline,Gerretsen,Female,38,1982-06-09,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4,41
3465,Hadria,Pizer,Female,71,1978-02-01,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7,46
3466,Victor,Zaple,Male,65,1979-09-28,Marketing Assistant,IT,Mass Customer,N,No,18,44
3467,Killy,Spaducci,Male,31,1980-05-20,VP Quality Control,IT,Mass Customer,N,No,21,43
3469,Arabele,Lantoph,Female,90,1987-08-24,Nurse Practicioner,Health,Mass Customer,N,Yes,5,36
3470,Catherina,Ricca,Female,56,1967-10-01,Recruiting Manager,Health,Affluent Customer,N,Yes,6,56
3471,Brita,Afonso,Female,95,1953-09-05,Quality Engineer,IT,High Net Worth,N,Yes,8,70
3474,Justinian,Crowhurst,Male,93,1979-11-06,Assistant Manager,Manufacturing,Mass Customer,N,No,14,44
3475,Correna,Goldsberry,Female,12,1985-08-31,Director of Sales,Retail,Affluent Customer,N,No,3,38
3477,Jaquelin,Leek,Female,90,1996-01-24,Senior Developer,Financial Services,Affluent Customer,N,Yes,7,28
3478,Hartwell,Schach,Male,54,1986-08-08,Quality Control Specialist,Health,Mass Customer,N,No,17,37
3481,Haley,Dessent,Male,37,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4,26
3482,Roch,Rilston,Female,71,2000-05-18,Clinical Specialist,Health,Affluent Customer,N,Yes,2,23
3483,Emlyn,Burnel,Male,19,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,Yes,15,67
3484,Hedi,Mowday,Female,10,1976-10-24,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20,47
3485,Berthe,Ludwell,Female,11,1981-05-21,Account Representative II,Financial Services,High Net Worth,N,Yes,9,42
3486,Reece,Crewther,Male,67,1956-07-25,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18,67
3487,Amalee,Sanderson,Female,4,1977-12-15,Analyst Programmer,Health,High Net Worth,N,No,18,46
3488,Cristobal,Whitrod,Male,63,1975-08-07,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9,48
3489,Margo,Fletcher,Female,90,1969-10-30,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9,54
3490,Taylor,Dutchburn,Male,45,1980-06-21,VP Product Management,Financial Services,High Net Worth,N,No,14,43
3491,Leanna,Cromb,Female,69,1976-04-03,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10,48
3492,Urbanus,Redding,Male,83,1966-01-27,Civil Engineer,Manufacturing,Mass Customer,N,No,19,58
3493,Jeffie,Eakly,Male,30,1964-02-29,Research Assistant I,Health,High Net Worth,N,No,18,60
3494,Robers,Richen,Male,72,1998-12-24,Account Representative IV,Argiculture,High Net Worth,N,No,1,25
3495,Constantine,Frissell,Female,57,1987-07-12,Programmer III,Financial Services,High Net Worth,N,No,8,36
3496,Danya,Burnyeat,Male,99,1986-04-25,Editor,Manufacturing,Mass Customer,N,Yes,19,37
3497,Thia,O'Day,Female,73,1986-05-03,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18,37
3501,Kayla,Alentyev,Female,63,1970-01-19,Operator,Telecommunications,Mass Customer,N,Yes,18,54
3502,Wilfrid,Cleaves,Male,5,1997-10-16,Senior Sales Associate,Retail,High Net Worth,N,Yes,3,26
3504,Keriann,Perdue,Female,39,1963-07-06,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6,60
3506,Mercy,Donisi,Female,19,1975-06-18,Web Designer I,Financial Services,Mass Customer,N,No,15,48
3507,Christoph,Greatreax,Male,70,1955-03-03,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5,69
3508,Malvin,Marre,Male,89,1986-08-09,Pharmacist,Health,Mass Customer,N,No,5,37
3509,Janine,Hesey,Female,85,1978-11-22,Pharmacist,Health,Mass Customer,N,Yes,15,45
3511,Willem,Spraging,Male,23,1966-12-31,Food Chemist,Health,Affluent Customer,N,No,10,57
3512,Vladimir,Abramowsky,Male,68,1994-03-24,VP Accounting,Financial Services,Mass Customer,N,Yes,8,30
3515,Leelah,Pynner,Female,11,1975-01-14,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18,49
3518,Magdaia,Beardwell,Female,45,1980-06-18,Biostatistician I,IT,Mass Customer,N,Yes,8,43
3519,Aldus,Kenningley,Male,16,1978-05-21,Software Consultant,Manufacturing,Mass Customer,N,Yes,11,45
3520,Travis,Kaszper,Male,41,1963-08-17,Research Nurse,Health,Mass Customer,N,Yes,16,60
3522,Lorri,Byrth,Female,73,1989-08-21,Cost Accountant,Financial Services,High Net Worth,N,Yes,11,34
3524,Waiter,Piscopello,Male,38,1973-12-30,Design Engineer,Financial Services,Mass Customer,N,Yes,18,50
3526,Pail,Iacopini,Male,84,1978-09-19,General Manager,Telecommunications,High Net Worth,N,Yes,13,45
3527,Kiley,Scotson,Female,77,1978-12-02,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18,45
3529,Austine,Kinny,Female,37,1960-11-23,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16,63
3531,Shannah,Pountain,Female,4,1969-01-27,Marketing Manager,Retail,Affluent Customer,N,Yes,11,55
3532,May,Birch,Female,27,1990-07-24,Media Manager I,Health,High Net Worth,N,Yes,7,33
3534,Kacie,Stanbrooke,Female,92,1975-05-15,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3,48
3535,Bren,Dabbes,Female,8,1994-09-15,Technical Writer,Manufacturing,High Net Worth,N,No,6,29
3536,Laurence,Aulsford,Male,46,1967-12-24,Professor,Retail,Affluent Customer,N,No,18,56
3537,Sholom,Pavlasek,Male,1,1997-01-15,Graphic Designer,Financial Services,Mass Customer,N,No,4,27
3538,Kerby,Nassie,Male,19,1977-11-14,Marketing Manager,Health,Mass Customer,N,No,8,46
3542,Perl,Suddaby,Female,23,1975-03-11,Financial Analyst,Financial Services,Mass Customer,N,No,10,49
3543,Shanie,Zahor,Female,15,1986-12-25,Food Chemist,Health,High Net Worth,N,Yes,21,37
3546,Hally,Pollie,Female,91,1983-09-29,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9,40
3547,Ganny,Dwerryhouse,Male,19,1975-05-06,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8,48
3549,Jodee,Macewan,Female,0,1966-02-24,Sales Representative,Retail,Mass Customer,N,No,7,58
3550,Daisey,Britto,Female,50,1988-11-27,Environmental Tech,Retail,Mass Customer,N,Yes,16,35
3551,Zed,Douris,Male,37,1962-05-10,Pharmacist,Health,Mass Customer,N,Yes,8,61
3552,Ebeneser,Lowde,Male,33,1992-09-07,Internal Auditor,Retail,Affluent Customer,N,Yes,9,31
3553,Dietrich,Geggie,Male,97,1974-12-29,Graphic Designer,Health,Mass Customer,N,No,10,49
3554,Briggs,Mower,Male,34,1978-04-06,GIS Technical Architect,IT,Mass Customer,N,Yes,16,46
3556,Larina,Gheeorghie,Female,38,1997-07-05,Senior Developer,Manufacturing,High Net Worth,N,No,3,26
3559,Farra,Bails,Female,80,1985-02-19,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,17,39
3560,Gav,Bonin,Male,98,1980-09-01,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7,43
3561,Emelda,Allbones,Female,15,1968-11-16,Help Desk Operator,Financial Services,Mass Customer,N,Yes,5,55
3566,Bram,Pheasant,Male,96,1976-11-02,Social Worker,Health,Affluent Customer,N,Yes,10,47
3567,Eileen,Ilchenko,Female,17,1980-09-14,Nurse,Financial Services,Affluent Customer,N,Yes,14,43
3568,Berthe,Griniov,Female,13,1955-09-15,Nurse,Retail,Affluent Customer,N,No,5,68
3571,Othilia,Metcalf,Female,9,1976-06-09,Senior Sales Associate,Property,Mass Customer,N,Yes,3,47
3572,Willis,Tilston,Male,54,1986-03-21,Sales Representative,Retail,Affluent Customer,N,Yes,2,38
3573,Mab,Dwyer,Female,68,1996-10-16,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3,27
3574,Eileen,Eland,Female,33,1991-02-05,Clinical Specialist,Health,Mass Customer,N,No,6,33
3575,Kandace,Desesquelle,Female,82,1973-11-06,Administrative Assistant I,IT,Affluent Customer,N,Yes,13,50
3577,Fowler,Scotsbrook,Male,29,1964-02-18,Staff Scientist,Retail,High Net Worth,N,No,10,60
3578,Dorella,Sineath,Female,57,1956-10-27,Staff Accountant IV,Property,Mass Customer,N,No,12,67
3579,Rachel,Somes,Female,32,1987-09-15,Software Test Engineer III,Health,High Net Worth,N,No,20,36
3582,Beryle,Qusklay,Female,66,1961-12-11,Media Manager II,Property,Mass Customer,N,No,17,62
3583,Josselyn,Mathey,Female,71,1965-05-27,Assistant Professor,Retail,Affluent Customer,N,No,5,58
3586,Abby,Brownstein,Female,79,1979-02-05,Registered Nurse,Health,Affluent Customer,N,No,10,45
3589,Nalani,Dummer,Female,73,1962-02-19,Computer Systems Analyst II,Health,High Net Worth,N,No,17,62
3591,Dwight,Kinsey,Male,15,1978-10-28,Accountant III,Financial Services,Mass Customer,N,No,10,45
3593,Carry,Abercromby,Female,71,1996-04-10,Legal Assistant,Retail,Mass Customer,N,No,5,28
3594,Gustavo,Juschka,Male,45,1986-01-04,Marketing Assistant,Manufacturing,Mass Customer,N,No,18,38
3596,Christi,Gilluley,Female,57,1977-12-25,Executive Secretary,Retail,Mass Customer,N,No,20,46
3598,Penny,McKirdy,Male,72,1994-12-17,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5,29
3601,Fanya,Gethyn,Female,85,1975-12-23,Junior Executive,IT,Mass Customer,N,No,18,48
3602,Alicea,Scamwell,Female,23,1988-11-27,Account Coordinator,Health,Mass Customer,N,No,12,35
3603,Cale,Yaneev,Male,90,1954-09-27,Sales Representative,Retail,Mass Customer,N,Yes,14,69
3604,Findlay,Lubman,Male,3,1971-04-09,VP Quality Control,Health,High Net Worth,N,Yes,9,53
3607,Troy,Blaydes,Male,99,2001-05-22,Clinical Specialist,Health,Mass Customer,N,No,1,22
3608,Conway,Surgen,Male,86,1973-05-17,Nurse Practicioner,Argiculture,High Net Worth,N,No,8,50
3609,Chicky,Butterfield,Male,69,1997-09-02,Marketing Manager,Manufacturing,Mass Customer,N,No,4,26
3610,Erl,Markel,Male,1,1987-03-29,Graphic Designer,Financial Services,High Net Worth,N,Yes,16,37
3613,Fairfax,Pummery,Male,27,1972-04-21,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,9,51
3614,Berkie,Gimber,Male,59,1961-06-23,Environmental Specialist,Retail,Affluent Customer,N,Yes,18,62
3615,Junia,Napton,Female,63,1978-07-09,Safety Technician II,IT,Mass Customer,N,Yes,8,45
3616,Vale,Dagnan,Male,42,2001-04-02,Product Engineer,Property,High Net Worth,N,No,2,23
3617,Jessa,Milnthorpe,Female,11,1990-05-06,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3,33
3618,Evyn,Rouby,Male,2,1966-04-28,Statistician IV,Retail,Affluent Customer,N,Yes,19,57
3620,Gerry,Ackhurst,Male,21,1991-07-30,Computer Systems Analyst II,Retail,Mass Customer,N,No,5,32
3621,Umeko,Hearfield,Female,13,1975-01-16,Developer IV,Health,High Net Worth,N,No,15,49
3622,Anetta,Brosenius,Female,84,1983-09-02,Compensation Analyst,Financial Services,Mass Customer,N,No,2,40
3623,Oren,Barwack,Male,56,1984-11-25,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,15,39
3625,Cammie,Rubinfeld,Female,24,1953-11-30,VP Marketing,Manufacturing,High Net Worth,N,Yes,18,70
3626,Cora,Hince,Female,86,1978-09-02,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,12,45
3628,Sharron,Gaynes,Female,47,1974-10-17,Financial Advisor,Financial Services,Mass Customer,N,Yes,14,49
3629,Vale,Starcks,Female,17,1976-10-29,Editor,Health,High Net Worth,N,No,22,47
3630,Jeni,Heymes,Female,16,1978-11-15,Tax Accountant,Property,Affluent Customer,N,Yes,8,45
3631,Mignonne,Barwood,Female,76,1962-07-01,Project Manager,IT,High Net Worth,N,Yes,16,61
3636,Trudi,Bickerstasse,Female,42,1970-06-24,Director of Sales,Financial Services,Mass Customer,N,Yes,18,53
3638,Fifi,Dorrins,Female,73,1996-05-04,Associate Professor,Manufacturing,Mass Customer,N,No,6,27
3639,Megan,Perrygo,Female,49,1974-01-11,Food Chemist,Health,High Net Worth,N,No,15,50
3641,Wolfie,Hoyes,Male,78,1975-10-02,Civil Engineer,Manufacturing,Affluent Customer,N,No,12,48
3644,Peder,Frotton,Male,13,1968-01-18,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,17,56
3645,Cozmo,Rylstone,Male,47,1961-07-04,Structural Analysis Engineer,Manufacturing,High Net Worth,N,No,14,62
